date,symbol,open,close,low,high,volume
04-01-2010,CAG,23.25,23.11,22.999999,23.289999,4009700
04-01-2010,CAH,32.240002,32.529999,31.9,32.66,3824400
04-01-2010,CAT,57.650002,58.549999,57.509998,59.189999,7325600
04-01-2010,CB,50.400002,49.27,49.139999,50.73,2670300
04-01-2010,CBG,13.81,13.82,13.63,14.15,4553000
04-01-2010,CBS,14.21,14.25,13.98,14.4,6710900
04-01-2010,CCI,39.41,39.610001,39.330002,40.150002,1964100
04-01-2010,CCL,32.290001,32.060001,31.959999,32.759998,5372700
04-01-2010,CELG,56.639999,55.740002,55.330002,56.639999,4832000
04-01-2010,CERN,83.760002,84.269997,82.849998,84.410004,3055200
04-01-2010,CF,92.390003,91.84,90.530005,92.5,6172000
04-01-2010,CHD,60.580002,61.34,60.439999,61.360001,2232400
04-01-2010,CHK,27.430001,28.090001,26.92,28.110002,31146800
04-01-2010,CHRW,59.220001,59.34,58.939999,59.650002,822900
04-01-2010,CI,35.27,36.369999,35.18,36.41,3227300
04-01-2010,CINF,26.42,26.5,26.42,26.700001,1261400
04-01-2010,CL,82.489998,82.849998,81.860001,82.879997,4874200
04-01-2010,CLX,61.549999,61.43,61.09,61.549999,1014300
04-01-2010,CMA,29.950001,30.5,29.68,30.620001,1438400
04-01-2010,CMCSA,16.75,16.969999,16.75,17.129999,13573400
04-01-2010,CME,338.479996,342.410011,337.519989,343.479996,2660500
04-01-2010,CMG,89.599998,87.839996,87.18,89.599998,313900
04-01-2010,CMI,46.349998,46.939999,46.259998,47.110001,1148600
04-01-2010,CMS,15.67,15.79,15.61,15.86,5875500
04-01-2010,CNC,21.4,21.700001,21.280001,21.75,660000
04-01-2010,CNP,14.59,14.52,14.5,14.65,2239700
04-01-2010,COF,38.66,39.049999,38.549999,39.139999,4447400
04-01-2010,COG,44.650002,46.23,44.650002,46.330002,4514800
04-01-2010,COH,36.889999,36.310001,36.110001,36.889999,3350600
04-01-2010,COL,55.830002,56.349998,55.639999,56.630001,828100
04-01-2010,COO,38.259998,37.75,37.610001,38.48,481200
04-01-2010,COP,51.769962,52.579958,51.529962,52.67996,13880800
04-01-2010,COST,59.130001,59.41,59.130001,60.07,3280200
04-01-2010,CPB,33.91,33.869999,33.709999,33.98,1574200
04-01-2010,CRM,74.610001,74.82,74.190002,75.529999,7906000
04-01-2010,CSCO,24.110001,24.690001,24.01,24.84,59853700
04-01-2010,CSX,48.99,48.860001,48.27,49.18,8391000
04-01-2010,CTAS,26.23,26.389999,26.120001,26.530001,1051100
04-01-2010,CTL,36.540001,36.66,36.369999,37.0,2068100
04-01-2010,CTSH,45.639999,46.799999,45.639999,46.799999,5765200
04-01-2010,CTXS,42.040001,42.84,41.91,42.869999,1680700
04-01-2010,CVS,32.43,32.98,32.380001,33.060001,14676800
04-01-2010,CVX,78.199997,79.059998,78.160004,79.199997,10173800
04-01-2010,CXO,45.75,47.389999,45.75,47.389999,302500
04-01-2010,D,39.099998,38.959999,38.84,39.419998,2175500
04-01-2010,DAL,11.22,11.22,10.95,11.43,14482500
04-01-2010,DD,33.98,34.260001,33.969998,34.739997,6017600
04-01-2010,DE,54.740002,56.060001,54.34,56.200001,3974600
04-01-2010,DFS,14.87,14.61,14.5,14.88,7552600
04-01-2010,DG,22.549999,23.08,22.4,23.4,437200
04-01-2010,DGX,60.73,61.16,60.23,61.18,1046000
04-01-2010,DHI,10.96,11.16,10.87,11.18,5799100
04-01-2010,DHR,75.48,75.149998,74.500003,75.68,5202600
04-01-2010,DIS,32.5,32.07,31.870001,32.75,13700400
04-01-2010,DISCA,30.720001,31.0,30.690001,31.25,2844100
04-01-2010,DISCK,26.629999,26.790001,26.5,26.92,535400
04-01-2010,DLR,50.380001,50.150002,49.43,51.009998,1306900
04-01-2010,DLTR,48.529999,48.170002,48.0,49.02,3059400
04-01-2010,DNB,84.610001,83.370003,82.949997,84.610001,499500
04-01-2010,DOV,41.920004,42.360001,41.630002,42.360001,1502200
04-01-2010,DOW,28.200001,29.18,27.799999,29.190001,16933000
04-01-2010,DPS,28.530001,29.1,28.200001,29.139999,1199700
04-01-2010,DRI,35.439999,35.0,34.709999,35.439999,2228100
04-01-2010,DTE,43.900002,43.540001,43.439999,44.220001,1421600
04-01-2010,DUK,17.209982,16.969982,16.909982,17.289982,4152100
04-01-2010,DVA,59.119999,59.919998,59.09,60.049999,1910400
04-01-2010,DVN,75.309998,76.57,74.849998,76.790001,4225500
04-01-2010,EA,17.99,18.15,17.889999,18.24,3850500
04-01-2010,EBAY,23.719999,23.9,23.619999,23.979998,22511600
04-01-2010,ECL,45.029999,45.25,44.860001,45.34,1009500
04-01-2010,ED,45.73,45.380001,45.23,45.950001,2142300
04-01-2010,EFX,31.15,31.469999,31.040001,31.52,750700
04-01-2010,EIX,35.07,34.77,34.700001,35.130001,1931500
04-01-2010,EL,48.689999,48.540001,48.23,48.889999,3508400
04-01-2010,EMN,61.5,61.75,60.860001,61.93,1446400
04-01-2010,EMR,43.150002,43.349998,42.73,43.400002,3781000
04-01-2010,ENDP,20.66,21.110001,20.559999,21.26,2401200
04-01-2010,EOG,99.349998,100.379997,99.239998,100.440002,4110000
04-01-2010,EQIX,106.519997,109.559998,106.510002,109.620003,576300
04-01-2010,EQR,34.060001,33.400002,33.23,34.529999,3299500
04-01-2010,EQT,44.490002,44.790001,44.490002,45.25,774200
04-01-2010,ES,25.65,25.77,25.65,26.0,1206800
04-01-2010,ESRX,87.419998,88.529999,87.169998,88.739998,3687800
04-01-2010,ESS,84.209999,82.620003,82.150002,84.620003,448000
04-01-2010,ETFC,1.78,1.84,1.77,1.84,5231900
04-01-2010,ETN,64.209999,64.32,63.880001,65.139999,2347600
04-01-2010,ETR,82.099998,82.150002,81.75,82.730003,1049400
04-01-2010,EW,87.669998,87.470001,87.139999,88.400002,1030800
04-01-2010,EXC,49.07,48.880001,48.77,49.209999,4367600
04-01-2010,EXPD,35.09,35.080002,34.84,35.18,1062400
04-01-2010,EXPE,25.709999,25.82,25.42,25.91,2186500
04-01-2010,EXR,11.75,11.89,11.6,11.91,774400
04-01-2010,F,10.17,10.28,10.05,10.28,60855800
04-01-2010,FAST,42.02,42.029999,41.689999,42.369999,3432000
04-01-2010,FCX,82.610001,83.459999,82.550003,83.599998,18082400
04-01-2010,FDX,84.209999,83.449997,83.110001,85.0,3215100
04-01-2010,FE,46.619999,46.77,46.41,46.919998,1840900
04-01-2010,FFIV,53.349998,53.98,53.349998,54.470001,674900
04-01-2010,FIS,23.629999,23.82,23.440001,23.959999,4623700
04-01-2010,FISV,49.029999,49.43,48.82,49.48,2536000
04-01-2010,FITB,9.88,10.12,9.81,10.22,15429100
04-01-2010,FL,11.29,11.16,11.14,11.43,1873800
04-01-2010,FLIR,33.220001,32.639999,32.610001,33.220001,2269800
04-01-2010,FLR,45.459999,46.009998,45.200001,46.02,3553300
04-01-2010,FLS,96.390003,97.009998,95.159998,97.329998,2161800
04-01-2010,FMC,56.549999,56.82,55.869999,56.889999,1789400
04-01-2010,FOX,16.169996,16.310002,16.169996,16.460004,2849400
04-01-2010,FOXA,14.049999,13.929995,13.890002,14.220003,16512700
04-01-2010,FRT,68.059998,67.029999,66.470001,68.349998,662400
04-01-2010,FSLR,136.0,135.460007,133.570007,136.830002,1636000
04-01-2010,FTI,58.150002,59.23,58.150002,59.709999,1908400
04-01-2010,FTR,7.89,7.96,7.86,8.0,4030400
04-01-2010,GD,68.510002,69.190002,68.169998,69.190002,1198500
04-01-2010,GE,15.22,15.45,15.15,15.64,67079900
04-01-2010,GGP,11.719996,11.499998,11.210001,11.940006,2997000
04-01-2010,GILD,43.389999,43.299999,43.09,43.720001,16809000
04-01-2010,GIS,71.190002,70.900002,70.629997,71.279999,5156400
04-01-2010,GLW,19.469999,19.559999,19.309999,19.75,16539100
04-01-2010,GOOG,626.951088,626.751061,624.241073,629.511067,3927000
04-01-2010,GOOGL,626.950006,626.750011,624.240011,629.510005,3908400
04-01-2010,GPC,38.299999,38.130001,38.029999,38.389999,836900
04-01-2010,GPN,54.220001,52.669998,52.459999,54.5,2533400
04-01-2010,GPS,20.73,20.540001,20.450001,20.73,9185600
04-01-2010,GRMN,31.42,32.18,30.98,32.240002,2098800
04-01-2010,GS,170.050003,173.080002,169.509995,174.25,9135000
04-01-2010,GT,14.32,14.79,14.25,14.87,3905600
04-01-2010,GWW,97.239998,97.239998,96.199997,97.970001,535200
04-01-2010,HAL,30.719999,31.25,30.66,31.34,11571600
04-01-2010,HAR,35.580002,35.869999,35.189999,36.290001,607600
04-01-2010,HAS,32.529999,32.540001,32.32,32.75,1652600
04-01-2010,HBAN,3.71,3.68,3.65,3.74,10462800
04-01-2010,HBI,24.280001,24.700001,24.280001,24.879999,3658400
04-01-2010,HCN,44.509998,44.040001,43.93,44.959999,1426600
04-01-2010,HCP,31.030003,30.070001,30.020002,31.110002,4278700
04-01-2010,HD,29.15,28.67,28.549999,29.15,13120900
04-01-2010,HES,61.84,63.16,61.77,63.43,3729300
04-01-2010,HIG,23.709999,23.860001,23.51,23.959999,6944100
04-01-2010,HOG,25.49,25.459999,25.280001,25.700001,2904000
04-01-2010,HOLX,14.69,14.94,14.67,14.99,4011600
04-01-2010,HON,39.610001,40.349998,39.48,40.380001,7389200
04-01-2010,HP,40.709999,41.98,40.709999,42.02,920000
04-01-2010,HPQ,51.539997,52.449999,51.319998,52.499996,27957400
04-01-2010,HRB,22.690001,22.66,22.6,22.93,3018000
04-01-2010,HRL,38.52,38.279999,38.099998,38.57,2705200
04-01-2010,HRS,47.700001,48.330002,47.700001,48.740002,654600
04-01-2010,HSIC,53.27,53.43,52.91,54.0,794800
04-01-2010,HST,11.8,11.82,11.71,12.01,6997800
04-01-2010,HSY,36.009998,36.220001,35.759998,36.259998,1048000
04-01-2010,HUM,44.43,45.68,44.43,45.77,2008500
04-01-2010,IBM,131.179993,132.449997,130.850006,132.970001,6155300
04-01-2010,ICE,113.09,112.869997,111.899996,113.500004,3637000
04-01-2010,IDXX,53.700001,54.080002,53.43,54.349998,325200
04-01-2010,IFF,41.509998,42.009998,41.5,42.02,286000
04-01-2010,ILMN,31.120001,30.549999,30.42,31.23,1793700
04-01-2010,INTC,20.790001,20.879999,20.73,21.030001,47800900
04-01-2010,INTU,31.09,30.809999,30.77,31.15,2353000
04-01-2010,IP,27.190006,27.179997,27.040005,27.450006,4034900
04-01-2010,IPG,7.45,7.53,7.4,7.62,4444300
04-01-2010,IR,35.999995,36.249995,35.899997,36.450002,2965200
04-01-2010,IRM,22.890002,22.890002,22.679997,23.059995,995500
04-01-2010,ISRG,307.200012,308.769989,305.799988,309.089996,337100
04-01-2010,ITW,48.59,48.57,48.060001,48.939999,2728100
04-01-2010,IVZ,23.57,23.34,23.15,23.58,4254200
04-01-2010,JBHT,32.560001,33.060001,32.240002,33.110001,1876000
04-01-2010,JCI,35.980044,36.270045,35.860043,36.550043,8727000
04-01-2010,JEC,38.099998,38.450001,37.93,38.459999,1728500
04-01-2010,JNJ,64.709999,64.68,64.410004,64.989998,9506200
04-01-2010,JNPR,26.92,27.18,26.82,27.32,3332500
04-01-2010,JPM,41.790001,42.849998,41.669998,42.990002,35460500
